User,Error
0_1.csv,0.055037328455136966
2_0.csv,0.033322297514174086
3_0.csv,0.06400494005248045
3_1.csv,0.19213984922116223
4_0.csv,0.06400494005248045
4_1.csv,0.43718659961794826
5_0.csv,0.10295210714415957
5_1.csv,0.13074430832858083
6_0.csv,0.4813484730743014
6_1.csv,0.17702731891605855
