User,Error
0_1_inkscape.csv,0.2827281379044676
2_0_inkscape.csv,0.27759587938531144
3_0_inkscape.csv,0.48728585494931126
3_1_inkscape.csv,0.7428006462621142
4_0_inkscape.csv,0.25277666666666615
4_1_inkscape.csv,0.2757444588969913
6_0_inkscape.csv,0.4088705501190434
6_1_inkscape.csv,1.009
